employee_id,name,age,gender,marital_status,ethnicity,country,job_role_id,department_id,hire_date,salary
4136,Richard Patton,58,Male,Single,White,Germany,14,3,2021-07-02,62235.14
4137,Kristen Aguirre,23,Female,Married,Hispanic,United States,9,2,2020-05-08,68881.59
4138,Vicki Campbell,25,Female,Widowed,Asian,France,5,1,2023-04-06,76759.15
4139,Jesse Preston,42,Male,Widowed,Native American,Singapore,15,3,2022-08-02,87826.07
4140,Ryan Herrera,43,Male,Divorced,Other,South Korea,35,6,2024-08-07,70084.6
4141,Edward Garrett,57,Male,Divorced,Black,United States,24,4,2021-06-14,82377.73
4142,Victoria Sutton,25,Female,Single,White,Nigeria,25,4,2016-11-10,102767.19
4143,Beth Pitts,57,Female,Single,Mixed,United States,37,6,2015-10-12,77626.19
4144,Elizabeth Clarke,48,Female,Prefer not to say,Native American,United States,37,6,2021-08-06,76233.06
4145,Matthew Gonzalez,45,Male,Other,Hispanic,Brazil,35,6,2024-09-25,39621.78
4146,Amanda Brown,36,Female,Separated,Native American,Germany,3,1,2016-08-04,30000.0
4147,David Lane,34,Male,Other,Black,Spain,46,8,2017-12-04,77767.51
4148,Patricia Evans,58,Female,Other,Asian,New Zealand,20,4,2020-02-12,68103.52
4149,Jamie Cooper,21,Male,Separated,Hispanic,Brazil,2,1,2018-12-04,59704.35
4150,Elizabeth Kelly,31,Female,Divorced,Asian,United States,49,8,2022-11-17,74870.6
4151,Casey Wilkins,43,Male,Prefer not to say,White,United Kingdom,11,2,2020-05-28,68791.93
4152,Theresa Griffin,45,Female,Divorced,Asian,India,14,3,2023-01-09,92555.61
4153,Adrienne Padilla,39,Female,Single,Hispanic,Japan,12,2,2017-02-21,71722.22
4154,Melissa Jenkins,58,Female,Single,Mixed,India,12,2,2017-06-26,55061.53
4155,Anthony Rose,35,Male,Divorced,Asian,New Zealand,15,3,2024-08-10,89803.32
4156,Luis Martinez,21,Male,Other,Other,United States,5,1,2024-10-11,65657.38
4157,Austin Garza,47,Male,Prefer not to say,Mixed,United States,42,7,2016-11-04,80530.73
4158,Cindy Lopez,21,Female,Other,Other,Japan,16,3,2022-09-16,60451.79
4159,Alicia Blevins,37,Female,Married,White,India,33,6,2019-06-07,57003.46
4160,Gabriel Moore,45,Male,Separated,Hispanic,Canada,6,2,2016-03-23,71683.36
4161,Thomas Mitchell,21,Male,Divorced,Mixed,Australia,40,7,2024-09-16,70256.57
4162,Christine Aguirre,57,Female,Widowed,Other,Japan,22,4,2021-04-11,79596.54
4163,Katie Huff,57,Female,Prefer not to say,Black,United Kingdom,21,4,2023-04-09,64627.08
4164,Paul York,58,Male,Prefer not to say,Hispanic,Germany,38,6,2019-06-04,33272.8
4165,James Turner,23,Male,Married,Other,Canada,26,5,2024-10-19,61344.52
4166,Tracy Wheeler,32,Female,Prefer not to say,White,Singapore,43,7,2022-07-15,85876.37
4167,Richard Oliver,44,Male,Divorced,Native American,India,30,5,2020-12-01,64052.48
4168,Richard Newton,50,Male,Separated,White,Italy,17,3,2020-02-25,65072.33
4169,Ryan Key,49,Male,Single,White,South Korea,1,1,2020-05-11,89727.53
4170,Sharon Garza,35,Female,Other,Other,Japan,11,2,2020-09-23,55760.54
4171,Michael Carson,33,Male,Separated,Mixed,India,12,2,2023-10-04,39143.94
4172,Eric Thompson,59,Male,Other,Mixed,India,42,7,2020-07-17,66787.38
4173,Geoffrey Lee,54,Male,Prefer not to say,White,Japan,23,4,2021-05-13,60316.52
4174,Tiffany Lane,21,Female,Other,Asian,Spain,47,8,2016-02-11,50675.07
4175,Paul Moran,27,Male,Prefer not to say,White,Japan,28,5,2023-10-09,66492.43
4176,Martha Meyer,55,Female,Divorced,Asian,Japan,14,3,2018-11-11,79830.11
4177,Christopher Robinson,58,Male,Divorced,Native American,Italy,47,8,2017-12-10,69814.23
4178,Vicki Price,51,Female,Married,Mixed,Italy,45,7,2024-04-17,76139.62
4179,Christopher Mercado,56,Male,Widowed,White,Italy,25,4,2018-11-24,106268.15
4180,Lawrence Terry,42,Male,Married,Hispanic,Japan,49,8,2018-02-13,63142.42
4181,Timothy Moody,56,Male,Separated,Native American,India,5,1,2023-01-03,75566.97
4182,Jillian Bennett,53,Female,Divorced,Asian,Singapore,12,2,2018-02-27,59815.73
4183,Kathleen Martinez,27,Female,Widowed,Black,India,4,1,2015-10-26,53072.81
4184,Victoria Miller,21,Female,Single,Black,Japan,11,2,2023-03-25,58301.85
4185,James Moss,39,Male,Widowed,Black,France,40,7,2018-04-13,60424.83
4186,Johnny Sherman,30,Male,Single,Asian,United Kingdom,9,2,2022-04-22,77189.52
4187,Dawn Christian,52,Female,Divorced,Mixed,Canada,18,3,2015-11-20,116981.52
4188,Edward Johnson,54,Male,Other,White,United Kingdom,48,8,2016-12-20,55679.13
4189,Monica Webb,57,Female,Widowed,Mixed,Canada,24,4,2016-04-22,61667.49
4190,Matthew West,29,Male,Other,Mixed,Italy,44,7,2021-07-01,68737.54
4191,Michael Coleman,23,Male,Other,Black,United States,9,2,2025-01-06,77915.98
4192,Jo Rodgers,30,Female,Married,Other,India,46,8,2017-07-20,75271.02
4193,Justin Gutierrez,49,Male,Separated,Asian,New Zealand,46,8,2018-07-31,95681.92
4194,Matthew Marshall,27,Male,Married,Asian,Italy,45,7,2024-08-31,30000.0
4195,Robert Rangel,29,Male,Widowed,White,Nigeria,3,1,2019-08-07,30000.0
4196,Melissa Montgomery,47,Female,Divorced,Hispanic,Canada,4,1,2024-05-18,60082.44
4197,Ryan Hughes,24,Male,Divorced,Mixed,South Korea,44,7,2021-04-13,91946.0
4198,Mark Ford,50,Male,Separated,Asian,Nigeria,29,5,2023-06-07,38687.04
4199,Richard Juarez,55,Male,Married,Black,South Korea,40,7,2021-08-13,30000.0
4200,Antonio Jackson,22,Male,Other,Black,Spain,44,7,2016-06-17,81423.59
4201,Jeffrey Ward,25,Male,Separated,Asian,Nigeria,27,5,2016-09-16,74873.14
4202,Tyler Johnson,58,Male,Other,Native American,Canada,11,2,2017-05-31,48195.83
4203,Eric Marquez,22,Male,Divorced,Black,New Zealand,51,8,2016-01-28,50289.21
4204,Emily White,60,Female,Separated,Hispanic,India,5,1,2016-08-30,50605.13
4205,Douglas Mason,26,Male,Prefer not to say,Other,Canada,37,6,2021-11-05,72210.71
4206,David Robinson,52,Male,Single,Native American,United States,27,5,2016-05-30,57473.69
4207,Cynthia Floyd,56,Female,Divorced,Other,Nigeria,26,5,2023-12-28,79881.28
4208,Kelsey Doyle,23,Female,Separated,Black,Italy,30,5,2024-08-29,30000.0
4209,Melissa Lindsey,26,Female,Widowed,Native American,South Korea,10,2,2024-02-06,52862.96
4210,Christine Harris,44,Female,Single,Asian,Spain,24,4,2019-09-08,47478.92
4211,Bonnie Stout,37,Female,Divorced,Mixed,United States,50,8,2020-05-02,64873.19
4212,Kimberly Collins,46,Female,Married,Mixed,Germany,28,5,2018-11-05,59239.04
4213,Donald Garrison,35,Male,Widowed,Hispanic,Australia,46,8,2015-11-05,85956.88
4214,Jeffery Fuller,59,Male,Separated,Black,Brazil,20,4,2021-11-18,32813.26
4215,Ryan Mcguire,31,Male,Separated,Black,Nigeria,9,2,2020-08-15,70909.83
4216,Michael Howard,39,Male,Married,Asian,Canada,6,2,2021-01-31,81166.73
4217,Hannah Carr,29,Female,Prefer not to say,Mixed,Australia,43,7,2021-08-05,107132.95
4218,Taylor Morton,30,Female,Single,Mixed,Japan,18,3,2020-05-05,60364.68
4219,Timothy Smith,52,Male,Widowed,Mixed,Spain,35,6,2023-07-02,76489.17
4220,James Christensen,60,Male,Separated,Black,France,48,8,2025-05-16,33922.74
4221,Marc Scott,40,Male,Prefer not to say,Mixed,United Kingdom,47,8,2018-01-09,30000.0
4222,Brianna Olson,35,Female,Married,Native American,Australia,17,3,2021-05-04,86895.49
4223,John Freeman,39,Male,Separated,Black,Singapore,9,2,2023-07-23,69888.79
4224,Terri Miranda,24,Female,Divorced,Native American,Canada,43,7,2017-05-19,93570.25
4225,Ryan Jones,37,Male,Married,Other,United States,16,3,2018-08-06,42531.94
4226,Austin Hobbs,26,Male,Other,Other,Australia,5,1,2022-02-22,80398.04
4227,Stefanie Nichols,22,Female,Divorced,Mixed,Germany,26,5,2018-07-09,107376.36
4228,Pamela Perez,45,Female,Other,Native American,France,30,5,2023-11-28,78394.11
4229,Kelly Wyatt,42,Female,Prefer not to say,Hispanic,Nigeria,32,5,2024-01-11,75531.63
4230,Elizabeth Gilbert,42,Female,Married,Asian,Canada,47,8,2020-10-09,70171.12
4231,Shelia Carrillo,57,Female,Separated,Other,Germany,24,4,2024-08-25,38582.37
4232,Jessica Howard,59,Female,Prefer not to say,Native American,Nigeria,25,4,2017-01-27,97111.46
4233,Keith Khan,34,Male,Divorced,Black,United Kingdom,28,5,2018-01-07,57782.85
4234,Steven Mcintosh,39,Male,Divorced,White,Japan,22,4,2018-04-12,80089.67
4235,Timothy Phillips,42,Male,Prefer not to say,Native American,Singapore,37,6,2017-02-19,38739.31
4236,Paula Lawrence,26,Female,Prefer not to say,Asian,India,33,6,2025-04-08,46410.81
4237,Margaret Martinez,30,Female,Divorced,Other,Australia,39,6,2018-01-24,98701.75
4238,Diane Chandler,40,Female,Prefer not to say,Hispanic,India,26,5,2019-01-02,63053.95
4239,Shane Taylor,21,Male,Separated,Other,Germany,16,3,2019-07-11,99065.51
4240,Joshua Hays,44,Male,Prefer not to say,Mixed,Spain,16,3,2024-09-25,68435.39
4241,Lee Terry,32,Male,Separated,White,Singapore,18,3,2021-07-17,33162.04
4242,Joann Holmes,37,Female,Other,Native American,Spain,4,1,2018-02-09,87841.35
4243,Matthew Alvarez,31,Male,Separated,Other,United Kingdom,16,3,2016-01-02,58202.15
4244,Danielle Smith,41,Female,Divorced,Black,Italy,50,8,2018-04-04,83973.78
4245,Craig Bolton,57,Male,Separated,Black,France,29,5,2019-02-25,70504.22
4246,Erika Mcknight,27,Female,Other,White,United States,15,3,2018-09-17,39137.64
4247,Nathaniel Frost,54,Male,Prefer not to say,Asian,Singapore,32,5,2018-12-05,73285.9
4248,Michael Cannon,28,Male,Single,Asian,Italy,10,2,2024-03-20,113924.46
4249,Emily Hamilton,56,Female,Divorced,Asian,India,6,2,2019-08-10,79859.73
4250,Timothy Clark,38,Male,Other,Black,Nigeria,24,4,2016-03-13,68849.64
4251,Brittany Freeman,38,Female,Prefer not to say,Mixed,France,17,3,2017-03-12,91506.87
4252,Jennifer Chen,28,Female,Separated,Black,France,4,1,2019-01-07,74213.37
4253,Michael Johnston,22,Male,Other,Native American,Nigeria,42,7,2021-03-10,74190.68
4254,Morgan Rodriguez,30,Female,Married,Hispanic,Brazil,48,8,2019-04-02,48167.5
4255,Nancy Pennington,57,Female,Separated,Hispanic,France,9,2,2021-03-10,74676.96
4256,Carolyn Robinson,33,Female,Married,Hispanic,United States,27,5,2024-08-17,90708.87
4257,Walter Chang,24,Male,Other,Other,United States,18,3,2024-04-24,53278.76
4258,Julia Gilmore,49,Female,Widowed,White,United States,10,2,2016-04-10,98489.92
4259,Carrie Clayton,54,Female,Other,White,United States,21,4,2019-10-07,68165.88
4260,Austin Fox,51,Male,Prefer not to say,Mixed,India,10,2,2019-08-22,52244.61
4261,Stephen Mullins,40,Male,Married,Asian,Brazil,5,1,2021-09-09,89952.64
4262,Ryan Reed,48,Male,Single,Native American,Germany,8,2,2022-03-10,64264.12
4263,Christopher James,28,Male,Prefer not to say,Black,South Korea,37,6,2020-08-06,85190.3
4264,Melissa Michael,26,Female,Separated,Black,Singapore,34,6,2017-05-17,64164.83
4265,Bradley Kim,28,Male,Married,Hispanic,Spain,13,3,2016-07-28,68803.48
4266,Katherine Butler,30,Female,Widowed,Other,Nigeria,23,4,2016-12-20,79871.2
4267,Bradley Frazier,22,Male,Widowed,Mixed,India,47,8,2019-05-23,75817.94
4268,Jillian White,36,Female,Divorced,Black,Italy,51,8,2017-08-11,30089.36
4269,Lisa Dunn,43,Female,Prefer not to say,Other,France,40,7,2016-11-29,47575.13
4270,Michael Watson,30,Male,Married,Black,France,16,3,2020-04-27,88588.2
4271,Heather Walker,60,Female,Married,Native American,Spain,15,3,2023-01-31,67357.27
4272,Joshua Wilkins,39,Male,Divorced,Other,Brazil,1,1,2024-05-18,59525.37
4273,Gabriel Ross,43,Male,Married,Black,Canada,51,8,2018-01-19,42828.52
4274,Elizabeth Randall,26,Female,Widowed,Asian,United States,28,5,2018-05-13,48405.27
4275,Nancy Smith,26,Female,Single,Native American,Brazil,26,5,2018-11-14,30000.0
4276,Joseph Graham,32,Male,Separated,Native American,Brazil,33,6,2024-10-17,67974.39
4277,Kyle Hart,53,Male,Prefer not to say,Black,New Zealand,49,8,2022-11-27,58031.25
4278,Christopher Watts,23,Male,Single,White,Brazil,25,4,2017-04-29,50668.24
4279,Daniel Cook,46,Male,Single,Asian,France,10,2,2022-08-21,68637.53
4280,Carlos Hughes,56,Male,Other,Black,Italy,36,6,2017-07-08,77279.41
4281,Ronald Christensen,48,Male,Other,Other,Germany,32,5,2024-12-24,111863.96
4282,Kelly Guerra,46,Female,Separated,Black,Australia,50,8,2017-09-18,39762.33
4283,Dawn Thompson,37,Female,Married,Black,Canada,49,8,2017-07-19,93187.62
4284,Patrick Chambers,30,Male,Married,Black,Singapore,45,7,2020-12-09,89462.03
4285,Chad Warner,27,Male,Prefer not to say,Native American,Germany,41,7,2024-10-22,54418.15
4286,Ebony Myers,43,Female,Widowed,Mixed,New Zealand,10,2,2015-11-10,74064.72
4287,Donald Bell,32,Male,Married,Mixed,Australia,46,8,2024-11-22,60847.34
4288,Kara Morrow,45,Female,Married,Other,Singapore,4,1,2018-11-13,73713.77
4289,Angela Morales,44,Female,Other,White,Singapore,14,3,2019-05-18,100182.62
4290,Olivia Gonzalez,51,Female,Prefer not to say,Other,Canada,16,3,2019-02-05,82112.12
4291,Jon Bell,28,Male,Widowed,White,Germany,42,7,2023-12-09,80172.17
4292,Amy Morris,52,Female,Divorced,White,New Zealand,44,7,2022-03-09,61393.81
4293,Robert Parsons,52,Male,Other,Asian,Canada,1,1,2025-06-27,40318.87
4294,Jessica Jimenez,28,Female,Other,Native American,Australia,50,8,2018-10-28,65830.64
4295,Daniel Parks,25,Male,Married,Other,Nigeria,1,1,2024-09-16,94132.16
4296,Austin Hernandez,24,Male,Widowed,Other,Germany,26,5,2021-02-06,39456.64
4297,Mary Hall,57,Female,Prefer not to say,Mixed,Brazil,15,3,2018-05-05,48898.21
4298,Emily Wang,25,Female,Divorced,Mixed,Germany,25,4,2024-06-05,72525.35
4299,Erika Foster,44,Female,Divorced,Asian,Spain,3,1,2020-10-27,50306.9
4300,Evan Lane,25,Male,Divorced,White,Nigeria,12,2,2024-12-08,54149.53
4301,Kaitlyn Robinson,25,Female,Widowed,Other,Singapore,5,1,2024-03-14,61528.03
4302,Eileen Perez,48,Female,Divorced,White,Spain,22,4,2015-10-07,42687.65
4303,Mark Shannon,45,Male,Widowed,Black,Spain,37,6,2019-06-29,50517.56
4304,Jennifer Gross,56,Female,Separated,Asian,South Korea,29,5,2023-08-31,84068.56
4305,William Johnson,51,Male,Prefer not to say,White,South Korea,4,1,2016-04-01,43852.6
4306,Christopher Graves,37,Male,Married,Hispanic,India,2,1,2023-05-18,38042.56
4307,Jonathan Robles,60,Male,Prefer not to say,Mixed,Brazil,5,1,2017-03-04,57399.5
4308,Gabriel Cooper,26,Male,Married,Asian,United Kingdom,9,2,2024-04-09,84639.11
4309,Tyler Conner,36,Male,Prefer not to say,Mixed,Nigeria,37,6,2022-03-15,66061.56
4310,Julia Gomez,55,Female,Widowed,Mixed,Brazil,30,5,2024-12-05,60708.38
4311,Amy Hall,57,Female,Widowed,Hispanic,Canada,3,1,2017-03-18,70887.18
4312,Cole Patton,48,Male,Separated,Hispanic,Canada,11,2,2022-12-26,35085.85
4313,George Le,32,Male,Married,Hispanic,France,39,6,2017-07-02,79894.11
4314,Elizabeth Leach,22,Female,Separated,Asian,Italy,44,7,2017-04-29,77668.7
4315,Diana Gonzales,55,Female,Separated,Asian,Canada,42,7,2017-07-19,61813.83
4316,Christopher Dyer,57,Male,Other,Mixed,Germany,41,7,2018-12-24,90118.49
4317,Jason Davis,59,Male,Single,Mixed,South Korea,8,2,2021-06-19,47450.08
4318,Danielle Bartlett,40,Female,Married,White,Japan,22,4,2020-01-30,92558.18
4319,Allison Bennett,35,Female,Single,Black,United States,12,2,2020-03-31,73089.87
4320,James Woods,58,Male,Single,Asian,New Zealand,8,2,2018-12-12,63268.95
4321,Timothy Walker,43,Male,Separated,Other,Nigeria,50,8,2015-09-06,69602.53
4322,Desiree Oliver,57,Female,Other,Hispanic,South Korea,19,4,2021-10-10,67854.7
4323,Jennifer Estrada,21,Female,Other,White,United States,31,5,2017-06-21,94405.66
4324,Steven Cummings,56,Male,Separated,Hispanic,Germany,27,5,2024-06-19,48466.42
4325,Lisa Horton,48,Female,Separated,Hispanic,Germany,35,6,2016-06-29,54749.62
4326,Diana Jordan,49,Female,Divorced,White,Nigeria,38,6,2017-11-15,90726.06
4327,Chris Scott,43,Male,Separated,Mixed,United States,25,4,2017-08-06,58089.3
4328,Laura Gomez,23,Female,Single,Hispanic,Canada,22,4,2018-05-09,88010.66
4329,Mackenzie Roberts,35,Female,Separated,Black,United States,21,4,2022-11-05,103988.72
4330,Hannah Peterson,57,Female,Separated,Native American,India,18,3,2018-02-03,61964.1
4331,Sandy Hunter,26,Female,Single,Mixed,Spain,29,5,2016-05-18,83627.25
4332,Barbara Jordan,57,Female,Other,Hispanic,Canada,9,2,2020-08-30,46926.15
4333,Heather Gray,24,Female,Other,Asian,Spain,14,3,2016-04-21,85094.67
4334,Jean Roberson,21,Female,Married,Asian,Australia,47,8,2021-03-03,73988.48
4335,Matthew Thomas,54,Male,Married,Hispanic,Nigeria,11,2,2016-12-19,79460.77
4336,Justin Carter,40,Male,Married,White,New Zealand,28,5,2022-02-14,57088.56
4337,Michele Harris,39,Female,Widowed,Native American,New Zealand,40,7,2017-01-23,36778.33
4338,Amanda Smith,46,Female,Divorced,Asian,Nigeria,40,7,2016-10-16,80065.04
4339,Alexa Banks,40,Female,Divorced,Other,Germany,16,3,2020-06-03,30000.0
4340,Angela Lewis,35,Female,Divorced,Mixed,Germany,48,8,2020-05-08,63652.99
4341,Calvin Sanchez,40,Male,Widowed,White,Nigeria,51,8,2025-07-04,88823.64
4342,Timothy Johnson,59,Male,Married,Other,Italy,49,8,2024-09-19,73837.95
4343,Chelsea Landry,58,Female,Separated,Asian,Canada,18,3,2018-04-07,108966.85
4344,Katherine Whitaker,37,Female,Single,Native American,South Korea,27,5,2019-10-27,90502.18
4345,Jesus Smith,35,Male,Single,Native American,Australia,10,2,2017-01-06,56922.03
4346,Veronica Cole,59,Female,Other,Hispanic,Italy,9,2,2018-03-23,70546.27
4347,Bobby Gonzalez,55,Male,Other,Other,Singapore,37,6,2017-11-15,69052.59
4348,Vanessa Duncan,36,Female,Married,White,United States,7,2,2025-01-25,38356.46
4349,Elizabeth Brandt,24,Female,Other,Black,United Kingdom,9,2,2025-01-31,51192.02
4350,Donna Cook,23,Female,Separated,Asian,Germany,49,8,2022-08-23,58784.78
4351,Linda George,39,Female,Other,Mixed,South Korea,13,3,2020-01-17,30000.0
4352,Katherine Hansen,42,Female,Separated,Other,Spain,24,4,2025-01-15,70949.87
4353,Frank Hernandez,29,Male,Single,Black,United States,50,8,2016-08-13,65018.56
4354,Derrick Patrick,38,Male,Widowed,Hispanic,New Zealand,20,4,2021-08-01,36542.12
4355,Ashley Rose,25,Female,Married,Mixed,Spain,25,4,2017-06-21,78084.26
4356,Micheal Wallace,24,Male,Prefer not to say,White,India,37,6,2021-11-05,84317.45
4357,Ashley Vang,29,Female,Prefer not to say,White,Canada,7,2,2020-08-27,74540.69
4358,Andrea Moran,46,Female,Prefer not to say,Asian,Japan,22,4,2024-04-14,63518.64
4359,Jenna Singh,42,Female,Widowed,Asian,France,13,3,2016-01-05,81828.84
4360,Natalie Benton,56,Female,Separated,Other,United Kingdom,1,1,2017-11-15,83604.41
4361,Andrew Gibbs,37,Male,Other,Asian,Japan,5,1,2024-02-15,76148.07
4362,Faith Frost,37,Female,Other,Asian,Nigeria,13,3,2024-04-04,53507.75
4363,Alison Galvan,26,Female,Single,Black,Singapore,15,3,2016-12-19,75532.02
4364,Karen Terry,34,Female,Divorced,Black,Canada,4,1,2016-11-05,93909.61
4365,Sarah Jones,29,Female,Single,Other,Canada,11,2,2018-05-12,58067.42
4366,William Mitchell,50,Male,Divorced,Black,Germany,20,4,2022-10-03,111958.79
4367,Madison Hill,27,Female,Single,Asian,Canada,14,3,2020-05-28,59487.38
4368,Kimberly Larsen,58,Female,Separated,Native American,Italy,46,8,2021-07-09,70648.14
4369,Michelle Roberts,55,Female,Prefer not to say,White,United States,51,8,2019-05-08,56550.29
4370,Catherine Moore,30,Female,Widowed,Other,Germany,46,8,2023-04-26,74465.42
4371,Susan Sosa,58,Female,Single,Black,Singapore,49,8,2019-04-12,35155.57
4372,Jonathan Smith,52,Male,Separated,Asian,United Kingdom,42,7,2017-07-15,59079.16
4373,Jennifer Baker,33,Female,Single,Asian,Canada,17,3,2016-07-27,48157.58
4374,Isabella Bowen,30,Female,Married,Native American,South Korea,4,1,2024-02-17,72706.77
4375,Sara Taylor,31,Female,Married,Other,Japan,4,1,2016-10-17,89888.95
4376,Melissa Porter,46,Female,Divorced,Black,Brazil,28,5,2019-03-27,82920.12
4377,Marcia Barnett,31,Female,Married,Black,India,47,8,2017-03-02,30000.0
4378,Kenneth Manning,35,Male,Single,Black,United States,40,7,2024-08-02,110841.39
4379,Miguel King,46,Male,Widowed,White,Canada,22,4,2025-01-02,75905.6
4380,Matthew Rose,35,Male,Single,Black,Canada,1,1,2015-09-10,54470.02
4381,Angela Gutierrez,50,Female,Separated,White,Italy,27,5,2022-02-09,73142.56
4382,Michael Dunn,48,Male,Prefer not to say,Hispanic,Australia,43,7,2020-08-10,73523.8
4383,Joel Bell,48,Male,Married,Other,Brazil,29,5,2016-01-04,56663.03
4384,Angel Hawkins,41,Female,Married,Mixed,United States,49,8,2018-06-08,73958.33
4385,Edward Madden,44,Male,Married,White,United Kingdom,18,3,2015-09-23,57850.55
4386,David Clements,58,Male,Widowed,Other,Germany,15,3,2019-04-10,61912.76
4387,Susan Peterson,36,Female,Single,Black,Germany,11,2,2023-09-07,56274.42
4388,James Contreras,29,Male,Widowed,Asian,Brazil,3,1,2019-07-09,41346.57
4389,Samuel Garza,22,Male,Single,Hispanic,Italy,38,6,2019-05-09,72916.73
4390,Jack Nelson,29,Male,Divorced,White,Singapore,11,2,2020-10-20,81705.99
4391,Laura Cooper,49,Female,Prefer not to say,Mixed,Nigeria,4,1,2018-02-01,80297.67
4392,Stephanie Rivera,55,Female,Separated,Mixed,South Korea,43,7,2017-07-31,86398.51
4393,Christopher Morrison,52,Male,Divorced,Other,Germany,31,5,2018-06-28,76486.8
4394,Ashley Bates,60,Female,Prefer not to say,Other,Spain,7,2,2016-12-03,59345.49
4395,Robert Wright,24,Male,Separated,Asian,France,17,3,2024-11-17,86793.28
4396,Brian Jackson,49,Male,Married,Other,France,35,6,2023-06-24,42849.65
4397,Judy Hopkins,30,Female,Divorced,Native American,New Zealand,41,7,2025-03-21,51986.57
4398,Jason Holloway,30,Male,Divorced,Native American,United States,12,2,2024-02-04,50716.0
4399,Julia Collins,46,Female,Prefer not to say,Native American,Germany,25,4,2015-12-10,91601.12
4400,Elizabeth Perez,30,Female,Married,Hispanic,Canada,33,6,2017-10-13,88855.77
4401,Stephen Harper,57,Male,Prefer not to say,White,South Korea,29,5,2024-03-18,79746.1
4402,William Hudson,29,Male,Single,White,United States,7,2,2024-12-03,91438.6
4403,Kenneth Thompson,50,Male,Widowed,White,Canada,34,6,2024-09-14,52414.34
4404,Rebecca Sanders,56,Female,Separated,Other,Singapore,45,7,2017-12-28,76971.9
4405,Kyle Mitchell,25,Male,Separated,Other,United States,43,7,2022-09-11,67496.51
4406,Monica Mckay,23,Female,Prefer not to say,Mixed,Singapore,19,4,2019-11-07,86937.64
4407,Trevor Rodriguez,30,Male,Divorced,White,Spain,39,6,2017-11-14,67695.52
4408,Michele Campbell,43,Female,Married,Native American,Australia,45,7,2017-07-16,62301.14
4409,Christopher Davis,27,Male,Married,Black,India,32,5,2025-06-19,80818.17
4410,Meagan Hunt,37,Female,Married,Black,Japan,25,4,2016-04-28,87523.38
4411,Deborah Lopez,31,Female,Single,Asian,New Zealand,12,2,2022-04-18,56633.1
4412,Amanda Garcia,30,Female,Single,Hispanic,India,10,2,2019-06-03,68778.49
4413,Cynthia Barker,41,Female,Other,Other,Germany,44,7,2024-01-09,48831.19
4414,Abigail Gregory,33,Female,Other,Mixed,United States,13,3,2019-10-12,30000.0
4415,Nathan Espinoza,39,Male,Divorced,Asian,Brazil,13,3,2019-10-11,74009.19
4416,Christopher Harris,53,Male,Prefer not to say,Native American,Brazil,20,4,2021-09-03,82178.11
4417,Kelly Davis,38,Female,Separated,White,South Korea,1,1,2022-12-06,75241.34
4418,Charles Johnson,44,Male,Widowed,Mixed,Nigeria,1,1,2017-06-04,31008.77
4419,Penny Williams,60,Female,Prefer not to say,Other,Australia,5,1,2016-12-15,62983.01
4420,Eric Charles,49,Male,Separated,Asian,Spain,51,8,2015-08-26,30000.0
4421,Aaron Robinson,48,Male,Other,Mixed,Canada,26,5,2025-06-09,97394.02
4422,David Sanders,41,Male,Separated,Black,Germany,39,6,2021-09-05,48278.91
4423,William Taylor,52,Male,Separated,Asian,South Korea,29,5,2015-08-20,95108.07
4424,Kenneth Hill,43,Male,Widowed,Black,United States,11,2,2017-04-04,88917.39
4425,Cynthia Bell,46,Female,Divorced,Native American,United Kingdom,6,2,2016-05-02,51988.19
4426,Thomas White,29,Male,Single,Mixed,Australia,39,6,2019-09-19,47344.3
4427,James Morales,58,Male,Divorced,White,United Kingdom,10,2,2019-01-04,77007.4
4428,Barbara Phelps,47,Female,Married,White,India,50,8,2022-08-21,53113.52
4429,Shelby Dorsey,58,Female,Separated,Black,Nigeria,21,4,2024-11-17,72049.69
4430,Ronald Navarro,30,Male,Other,Hispanic,India,30,5,2021-07-20,60343.45
4431,Susan Simmons,32,Female,Single,Hispanic,Nigeria,43,7,2021-01-01,34376.83
4432,Michael Olson,37,Male,Widowed,Native American,United States,22,4,2020-04-27,30000.0
4433,Patricia Jones,33,Female,Married,Mixed,United Kingdom,7,2,2022-03-19,74533.68
4434,Garrett Skinner,55,Male,Prefer not to say,Other,United States,42,7,2019-06-30,58768.85
4435,Aaron Daniels,57,Male,Widowed,Other,New Zealand,18,3,2023-08-01,58938.2
4436,Daniel Brooks,31,Male,Single,Other,France,46,8,2019-08-15,83917.28
4437,Raymond Cunningham,30,Male,Single,Other,India,12,2,2020-04-25,93468.85
4438,Kenneth Flynn,39,Male,Widowed,Mixed,Singapore,24,4,2018-04-12,64549.11
4439,Kenneth Walsh,44,Male,Widowed,Black,New Zealand,46,8,2019-02-14,63188.03
4440,Jenna Davis,47,Female,Widowed,Hispanic,Nigeria,35,6,2020-11-15,80002.86
4441,Melanie Jones,27,Female,Prefer not to say,Native American,United Kingdom,1,1,2019-04-25,42861.29
4442,Pamela Reeves,56,Female,Widowed,White,Nigeria,17,3,2017-09-24,74463.06
4443,Sherry Sullivan,29,Female,Prefer not to say,Other,France,20,4,2018-08-22,81037.72
4444,Timothy Johnson,45,Male,Married,Native American,Singapore,3,1,2020-06-26,83604.6
4445,Tiffany Sullivan,54,Female,Separated,Black,New Zealand,29,5,2020-12-30,31264.95
4446,Angela Hensley,41,Female,Prefer not to say,Mixed,Nigeria,34,6,2019-02-19,54772.89
